Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2018-05-13 11-PM,ETHUSD,735.27,739,728.01,729.3,853.72,626614.3
2018-05-13 10-PM,ETHUSD,727.45,735.39,727,735.27,341.54,250113.7
2018-05-13 09-PM,ETHUSD,735.25,739.76,727.45,727.45,549.02,402602.89
2018-05-13 08-PM,ETHUSD,729.01,738.06,728.45,735.25,800.54,587630.91
2018-05-13 07-PM,ETHUSD,732.84,735,727.17,729.01,439.29,320680.59
2018-05-13 06-PM,ETHUSD,720.41,734.18,720,732.84,866.47,632724.65
2018-05-13 05-PM,ETHUSD,733.16,739.72,718.1,720.41,703.29,511101.59
2018-05-13 04-PM,ETHUSD,727.24,738,723.87,733.16,1124.68,824573.88
2018-05-13 03-PM,ETHUSD,720,729.29,714.8,727.24,1540.06,1110687.74
2018-05-13 02-PM,ETHUSD,704,720,704,720,2287.2,1627029.67
2018-05-13 01-PM,ETHUSD,704.84,705,700,704,1042.8,732941.38
2018-05-13 12-PM,ETHUSD,695.97,705,695.97,704.84,549.61,385537.84
2018-05-13 11-AM,ETHUSD,692,697.8,692,695.97,423.71,294165.57
2018-05-13 10-AM,ETHUSD,698.98,699.96,689.1,692,392.49,271794.67
2018-05-13 09-AM,ETHUSD,681.22,701.33,680.78,698.98,564.86,391464.18
2018-05-13 08-AM,ETHUSD,683.49,685.5,680,681.22,132.61,90432.88
2018-05-13 07-AM,ETHUSD,684.62,686.67,681.76,683.49,238.16,162640.52
2018-05-13 06-AM,ETHUSD,676.6,686.71,676.25,684.62,438.94,300297.36
2018-05-13 05-AM,ETHUSD,670.12,678.67,670.12,676.6,272.46,183711.88
2018-05-13 04-AM,ETHUSD,681.34,683.81,670.12,670.12,494.67,335518.13
2018-05-13 03-AM,ETHUSD,677,683,676.1,681.34,372.97,252791.65
2018-05-13 02-AM,ETHUSD,676.14,677.35,670.01,677,160.99,108357.33
2018-05-13 01-AM,ETHUSD,676.56,682.18,676.14,676.14,272.34,184940.25
2018-05-13 12-AM,ETHUSD,683.5,688.75,675,676.56,331.89,226799.71
2018-05-12 11-PM,ETHUSD,682.1,691.41,680.3,683.5,786.44,539031.0
2018-05-12 10-PM,ETHUSD,674.02,686.01,674.02,682.1,607.41,414444.87
2018-05-12 09-PM,ETHUSD,678.6,678.6,669.28,674.02,666.34,447059.86
2018-05-12 08-PM,ETHUSD,681.13,685,676.5,678.6,465.98,316409.38
2018-05-12 07-PM,ETHUSD,668.6,682.28,667.89,681.13,548.57,370029.86
2018-05-12 06-PM,ETHUSD,670.2,670.95,665.2,668.6,143.0,95492.81
2018-05-12 05-PM,ETHUSD,658,671,657.72,670.2,445.86,296079.94
2018-05-12 04-PM,ETHUSD,662.7,669.92,654.59,658,512.15,338580.05
2018-05-12 03-PM,ETHUSD,676.29,676.36,657.5,662.7,1095.0,728255.94
2018-05-12 02-PM,ETHUSD,676.01,680.01,665,676.29,849.96,572370.76
2018-05-12 01-PM,ETHUSD,687.8,688.7,676,676.01,515.41,350850.91
2018-05-12 12-PM,ETHUSD,679.28,690,677.91,687.8,1029.05,701295.22
2018-05-12 11-AM,ETHUSD,682.81,684.04,671.16,679.28,525.25,356082.64
2018-05-12 10-AM,ETHUSD,665.16,682.86,663.6,682.81,986.45,661817.63
2018-05-12 09-AM,ETHUSD,644.81,669.56,640,665.16,1037.14,683627.01
2018-05-12 08-AM,ETHUSD,654.98,654.98,642.52,644.81,1161.52,751688.22
2018-05-12 07-AM,ETHUSD,648.57,656,642.87,654.98,1359.7,882785.68
2018-05-12 06-AM,ETHUSD,657.34,657.34,640,648.57,3300.94,2142721.61
2018-05-12 05-AM,ETHUSD,671.95,675.2,656.3,657.34,1844.89,1224616.28
2018-05-12 04-AM,ETHUSD,676.34,682.35,671.95,671.95,1864.84,1262329.98
2018-05-12 03-AM,ETHUSD,684.56,684.56,674.9,676.34,355.14,241173.64
2018-05-12 02-AM,ETHUSD,684.56,684.56,684.56,684.56,0.0,0.0
2018-05-12 01-AM,ETHUSD,684.56,684.56,684.56,684.56,0.0,0.0
2018-05-12 12-AM,ETHUSD,684.66,685.55,684.56,684.56,10.61,7266.08
2018-05-11 11-PM,ETHUSD,677.62,685.84,675.1,677.32,881.46,600674.55
2018-05-11 10-PM,ETHUSD,668,681.63,668,677.62,679.68,460956.21
2018-05-11 09-PM,ETHUSD,674.7,677.2,665.68,668,665.45,446426.24
2018-05-11 08-PM,ETHUSD,688.7,690.81,668.99,674.7,3839.4,2625705.16
2018-05-11 07-PM,ETHUSD,685.89,692.13,684.77,688.7,2695.53,1857803.54
2018-05-11 06-PM,ETHUSD,680.23,688.01,675.5,685.89,2970.5,2014479.67
2018-05-11 05-PM,ETHUSD,689.1,693.66,677.5,680.23,2579.04,1765782.3
2018-05-11 04-PM,ETHUSD,681.63,692,680.07,689.1,1346.81,922605.9
2018-05-11 03-PM,ETHUSD,687.21,688.69,674.63,681.63,2116.26,1439856.32
2018-05-11 02-PM,ETHUSD,666.76,692.93,666.76,687.21,2963.75,2031420.31
2018-05-11 01-PM,ETHUSD,678,683.28,666.74,666.76,2178.04,1472301.74
2018-05-11 12-PM,ETHUSD,678.52,683,668.61,678,2557.65,1727070.27
2018-05-11 11-AM,ETHUSD,688.35,690.9,678.01,678.52,1263.79,864289.37
2018-05-11 10-AM,ETHUSD,693.29,697.55,688,688.35,1327.85,919653.18
2018-05-11 09-AM,ETHUSD,701.27,701.27,680,693.29,1702.89,1170020.79
2018-05-11 08-AM,ETHUSD,693.98,712.31,691.36,701.27,1258.11,885264.5
2018-05-11 07-AM,ETHUSD,713,716.65,685,693.98,4379.98,3056394.11
2018-05-11 06-AM,ETHUSD,734.87,736.23,713,713,1093.97,789456.41
2018-05-11 05-AM,ETHUSD,733,734.87,732,734.87,648.33,475839.01
2018-05-11 04-AM,ETHUSD,731.38,736.05,730.39,733,1574.69,1155122.04
2018-05-11 03-AM,ETHUSD,724,732.46,723.78,731.38,3462.08,2527900.95
2018-05-11 02-AM,ETHUSD,728.83,731.49,723.49,724,833.55,607723.73
2018-05-11 01-AM,ETHUSD,726.72,730.07,721.19,728.83,1559.62,1134623.49
2018-05-11 12-AM,ETHUSD,722.95,726.82,712.73,726.72,4326.64,3112700.17
2018-05-10 11-PM,ETHUSD,734.73,734.73,719,722.95,2032.95,1473982.55
2018-05-10 10-PM,ETHUSD,736.41,736.41,730,734.73,1659.21,1216550.4
2018-05-10 09-PM,ETHUSD,735.72,740,732.57,736.41,858.57,632944.57
2018-05-10 08-PM,ETHUSD,736.72,737,728.44,735.72,3176.89,2331675.83
2018-05-10 07-PM,ETHUSD,741,741,735,736.72,1265.75,932452.63
2018-05-10 06-PM,ETHUSD,741.58,742.9,734,741,3047.65,2247244.65
2018-05-10 05-PM,ETHUSD,760.52,760.81,736.05,741.58,3712.3,2762547.27
2018-05-10 04-PM,ETHUSD,759.79,762,759,760.52,1260.51,958631.16
2018-05-10 03-PM,ETHUSD,757.76,760,754.92,759.79,834.66,632958.19
2018-05-10 02-PM,ETHUSD,763.78,763.78,757.76,757.76,328.17,249161.81
2018-05-10 01-PM,ETHUSD,759.89,764.57,757.32,763.78,1164.55,887820.75
2018-05-10 12-PM,ETHUSD,757.76,760,755,759.89,714.83,540661.69
2018-05-10 11-AM,ETHUSD,762.33,762.88,756.06,757.76,166.18,126272.28
2018-05-10 10-AM,ETHUSD,762.85,762.89,759.6,762.33,372.38,283434.76
2018-05-10 09-AM,ETHUSD,761,763,759.31,762.85,166.88,127027.26
2018-05-10 08-AM,ETHUSD,763.28,765,760.52,761,173.68,132487.01
2018-05-10 07-AM,ETHUSD,756,765.49,753.92,763.28,868.12,657729.35
2018-05-10 06-AM,ETHUSD,758.22,760.42,751,756,1871.49,1414754.43
2018-05-10 05-AM,ETHUSD,762,767,757.28,758.22,1668.35,1271764.46
2018-05-10 04-AM,ETHUSD,756.05,763.5,752.95,762,2106.0,1598506.35
2018-05-10 03-AM,ETHUSD,756,757.8,752.09,756.05,1954.9,1474816.03
2018-05-10 02-AM,ETHUSD,756.6,756.75,750.38,756,1576.42,1190013.35
2018-05-10 01-AM,ETHUSD,752.84,759,752.84,756.6,1553.48,1174741.03
2018-05-10 12-AM,ETHUSD,750.82,758,750.71,752.84,977.23,737483.25
2018-05-09 11-PM,ETHUSD,750,750.82,744.66,750.82,355.39,265886.27
2018-05-09 10-PM,ETHUSD,744.36,754.35,743.49,750,1403.18,1049016.3
2018-05-09 09-PM,ETHUSD,738,747.4,737,744.36,2245.33,1661567.45
2018-05-09 08-PM,ETHUSD,749.32,754.24,738,738,5073.64,3792617.14
2018-05-09 07-PM,ETHUSD,747.71,750.19,745,749.32,1172.53,876293.62
2018-05-09 06-PM,ETHUSD,750.74,755,747.7,747.71,663.83,498759.18
2018-05-09 05-PM,ETHUSD,749.06,760.64,748.28,750.74,4557.02,3452750.13
2018-05-09 04-PM,ETHUSD,746.3,750,746,749.06,653.71,489418.08
2018-05-09 03-PM,ETHUSD,746,749,744.3,746.3,609.02,455014.57
2018-05-09 02-PM,ETHUSD,743.64,746,740.35,746,355.81,264162.4
2018-05-09 01-PM,ETHUSD,746.72,747,741.96,743.64,460.85,343121.94
2018-05-09 12-PM,ETHUSD,740.29,749.15,740.29,746.72,1595.67,1191370.51
2018-05-09 11-AM,ETHUSD,739.33,744.45,731.6,740.29,1493.06,1103107.84
2018-05-09 10-AM,ETHUSD,729.33,739.33,728.02,739.33,271.91,199623.08
2018-05-09 09-AM,ETHUSD,724.93,732,724.93,729.33,532.71,388214.67
2018-05-09 08-AM,ETHUSD,716.01,725,714.19,724.93,1107.43,797249.1
2018-05-09 07-AM,ETHUSD,722.39,722.89,714.96,716.01,285.49,205024.4
2018-05-09 06-AM,ETHUSD,720.36,723.4,718.11,722.39,746.72,538826.33
2018-05-09 05-AM,ETHUSD,722,722.9,700,720.36,9350.48,6636948.96
2018-05-09 04-AM,ETHUSD,719,722,709.89,722,4404.75,3150131.66
